ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
5713,Singapore Sling,2nd April 2013,J R Fanshawe,Gelding,Paco Boy,Buena Notte,Mr Malcolm C Denmark
5818,Kelley's Memories,2nd March 2012,Casey Lambert,Gelding,Irish Road,Thirdonesacharm,Jon Kelley Jr
5799,Shoe Game,8th April 2014,Manuel Ortiz,Mare,Distorted Reality,Shovunda,John McCulloch
5757,Megatron Ruler,6th March 2011,Jaqueline Smith,Gelding,Roman Ruler,Argyle Pink,Jaqueline Smith
5772,Mulberry,11th March 2012,Jon Arnett,Mare,Harlington,Flora And Fauna,Kelly's Racing Llc And Guess Bill
5704,Wordiness,5th February 2008,P D Evans,Gelding,Dansili,Verbose,Mrs E Evans
5761,Gotta Move,18th May 2008,Carlos Gonzalez,Gelding,Ghostly Moves,Great Aviator,Athenian Racing Stable Llc
5760,Elway,9th May 2008,Bart Hone,Gelding,Precocity,Mattie Cakes,SUE SANDERS
5723,Minty Jones,7th March 2009,M Mullineaux,Gelding,Primo Valentino,Reveur,Mr P Clacher
5828,Honor Student,14th May 2013,Dennis Hall,Filly,Ministers Wild Cat,A Plus Plus,Anndrea Smith
5714,Gloryette,27th April 2013,E A L Dunlop,Filly,Raven's Pass,Cara Fantasy,Windflower Overseas &amp; J L Dunlop OBE
5805,Runaway Nonny,18th April 2014,Casey Lambert,Filly,Run Away And Hide,Fillyocity,Champion Racing Stable
5771,Spirit Of Joy,13th April 2011,Roy Marcom,Mare,Fullbridled,Rufaro,Beverly Marcom
5767,Tizaberry,13th March 2009,Fernando Velazquez,Mare,Cee's Tizzy,Afro Look,Fernando Velazquez
5782,Roman Pleasure,12th March 2011,Danny Morales,Gelding,Roman Ruler,Sharaiji Blossom,Danny Morales
5770,Seaside Fantasy,15th May 2013,Pedro Sandoval,Mare,Majestic Warrior,Flowing Forest,Mario Uribe
5838,Classy Disturbance,14th May 2012,George Marquez,Filly,Parading,R Luck's Lady,Marquez Martina Z And Toquinto Santos
5815,War Wounds,5th March 2013,Jose Gonzalez,Gelding,Golden Ransom,Shasta T,Gallegos Del Norte Racing
5781,Breakstone,6th May 2011,Edward Boerjan,Gelding,Birdstone,Stormy Saratoga,Steven Navarrette
5724,Cruise Tothelimit,28th March 2008,P Morris,Gelding,Le Vie Dei Colori,Kiva,Odysian Ltd T/a Cruise Nightspot
5733,Caspian Prince,7th May 2009,M Appleby,Gelding,Dylan Thomas,Crystal Gaze,Mr S Louch &amp; Mr M Appleby
5792,Another Dandy,26th April 2011,Bart Hone,Mare,Real Dandy,Another Approval,Jeannine Richardson
5777,J P Gluxx,16th January 2011,Billy Altstatt,Mare,Going Wild,U R Me,Florene Riley
5780,Winter Home,25th March 2012,Henry Dominguez,Mare,The Way Home,Winter Mist,Dominguez Henry And Lisa
5848,Maria's Wildcat,9th April 2014,Dayson Lavanway,Gelding,Margie's Wildcat,Excessive Wonder,Maria Gonzalez
5791,Dandy Pleasure,4th April 2011,Luis Rojero,Mare,Real Dandy,Blooming Pleasure,Diane Paiz
5734,Gracious John,6th March 2013,Ian Williams,Gelding,Baltic King,Dorn Hill,Mr Terry Reffell
5743,Lady Joanna Vassa,1st March 2013,R C Guest,Mare,Equiano,Lady Natilda,Mrs Anna Kenny
5825,Corona Beach,24th March 2013,J Fuentes,Gelding,Corinthian,Feisty Bull,Frontier Racing
5787,Sailors Brother,31st January 2011,Roy Marcom,Gelding,Whatsthescript,Sailor's Sister,Strain Larry And McCloy Mark
5809,Dive Bar,14th February 2013,Stephanie Esparza,Gelding,Gold Case,Cocktail Girl,Charles Holland
5790,Premeditated God,10th April 2011,Luis Rojero,Mare,Desert God,Premeditated Legs,Luis Rojero
5706,Summer Collection,21st March 2013,K R Burke,Filly,Teofilo,Towards,Mrs Elaine M Burke
5858,The Great Lebowski,30th April 2013,Kaylyn Kato,Gelding,Fort Prado,Lucky Streak,Arrowhead Racing
5802,Athenian,26th February 2014,Carlos Gonzalez,Filly,U S Ranger,Florida Keys,Athenian Racing Stable Llc
5744,Windforpower,25th February 2010,Miss Tracy Waggott,Gelding,Red Clubs,Dubai Princess,Mr David Tate
5800,Never Mizz,29th March 2014,Juan Figueroa,Mare,Mizzen Mast,Mommie Whiz,Samuel Leon
5835,Fairwayngreen,5th February 2013,F Loy,Mare,Songandaprayer,Shining Appeal,David Korkames
5797,Ranger Connection,5th March 2014,Dennis Turner,Mare,U S Ranger,A Gal Named Slew,Quadruple D Turner Ranch
5819,Nusret,21st March 2013,J Fuentes,Gelding,Lucky Pulpit,Sweet Femme,Frontier Racing
5812,Chachas Special,24th March 2013,Simon Buechler,Gelding,Fusaichi Zenon,Harlans Magic,Buechler Danna And Jaramillo Cheyann
5801,Merlin's Jewel,29th March 2014,Sherry Armstrong,Mare,Drosselmeyer,Jewel Of Rockport,Cugnini Debra Ann Bridge Levi And Dale Ashton
5810,She Thinks Im Hot,26th March 2011,Sherry Finch,Gelding,Golden Shine,Full Sail Rose,Sherry Finch
5716,Best Trip,11th March 2007,Mrs Marjorie Fife,Gelding,Whipper,Tereed Elhawa,Fat Badger Racing
5868,Houdini Hill,25th April 2012,Jackie Macdonald,Gelding,Papa Clem,Amber Hills,Jackie MacDonald
5754,Chu And I,24th April 2009,Rigoberto Velasquez,Gelding,You And I,Bronze Charmer,Rancho Viejo And Baze Lisa
5845,Bernette,8th February 2012,Dale Koler,Mare,Bernstein,Datura,Cinbar Stables
5829,Lil Gabby,12th March 2013,Tony Blea,Mare,King Bull,Mrs Solis,Gherardi Robert And Eklund Kenneth
5822,Crown Of Ambition,30th April 2013,Dick Cappellucci,Gelding,Crown Of Thorns,Ambition Unbridled,Cappellucci Dick And Diamant Eli
5811,Dixie Train,7th April 2013,Paul Smith,Gelding,Dixie Topaz,Thieryn's Theory,Seelbach Iii Billy H  Seelbach Elena And Smith Paul A
5878,Dangerously Swift,10th April 2013,Victor Oliver,Mare,Lucky J. H.,Swift Trick,Lonnie Oliver
5764,Doms Thunder,5th February 2008,Henry Dominguez,Gelding,Dominique's Cat,Alice's Thunder,Solitaire Stable And Dominguez Lisa
5726,Tango Sky,28th February 2009,P T Midgley,Gelding,Namid,Sky Galaxy,Bartle &amp; Midgley
5820,Exemplar,3rd June 2012,Hugo Rodriguez,Gelding,Yes It's True,Exploivacious,Victory Stables Llc
5832,U Owe Me Loot,18th March 2011,Adrian Alvarez,Mare,Leon's Bull,In The Loot,Rafael Arroyo
5807,Four Star Saint,19th March 2013,Simon Buechler,Gelding,Your Eminence,Gray Ryder,Danna Buechler
5839,Rallydownthealley,23rd April 2010,Joe Toye,Mare,Flower Alley,Danceinthestreets,Rick Kessler
5821,Timeless Indy,23rd March 2010,Miguel Hernandez,Gelding,A.p. Indy,Border Dispute,Judge Lanier Racing
5774,Set To Run,13th January 2012,Tony Blea,Filly,Diabolical,Setapiece,Gherardi Robert And Eklund Kenneth
5888,Too Much Chatter,1st February 2013,Danny Morales,Gelding,Dixie Chatter,Reine Des Neiges,Howard Campbell
5830,Sally Ann,15th April 2013,Jaime Aldavaz,Mare,Langfuhr,Happenstance,Maggie Aldavaz
5736,Encore d'Or,15th February 2012,R M H Cowell,Gelding,Oasis Dream,Entente Cordiale,Mrs Morleyg Johnsonnewsells Park Stu
5849,Glorious Bert,3rd April 2014,Lisa Gangidino,Gelding,Strike For Glory,Faber,Mark Tait
5817,Streakin Lane,31st January 2012,Leroy Fincher,Gelding,Devon Lane,Streakin Excess,Fincher Maureen S And Snooks Donald D
5842,Impeccably,9th May 2011,Dan Morgan,Mare,Brother Derek,Topography,Tom Bennett
5831,Crazy Marge,9th April 2013,Thomas Thomas,Filly,Firejack,Tasmalyn,Clara Moore
5898,Miner's Notion,31st March 2013,Temple Rushton,Gelding,Mineshaft,Paris Notion,Kidneigh Ed And Refosco Evelyn
5784,Cowboysteviewonder,24th April 2011,H Ashford Jr,Gelding,Devil His Due,Stevie's Lil Sis,Arden Hawkins
5840,Nana Wendy,24th February 2013,Eugene Burns,Mare,Mccann's Mojave,Magnificent Valor,Eugene Burns
5855,Straight From Iowa,4th May 2013,Dayson Lavanway,Gelding,Pollard's Vision,Zandera,Jeser Villegas-leyva
5827,Paint Her Black,27th February 2013,Guadalupe Munoz Jr,Filly,Where's The Ring,Ritzy Dame,Munoz Jr  Guadalupe And Solis Edgar F O
5859,Nefarious Ways,6th May 2013,Roddina Barrett,Gelding,Fort Prado,Stormy Story,Barrett Roddina A And Petroff Carl
5746,Slim Chance,16th April 2009,S G West,Mare,Clodovil,Valluga,Mrs Barbara Hothersall
5841,Jackie K,26th April 2012,Val Brinkerhoff,Mare,Curlin,Casablanca Babe,Brian Godon
5908,Mobius,16th May 2007,Terry Crystal,Gelding,He's Tops,Mystery Night,Lea Crystal
5794,Bobbies Flight,15th April 2012,Miguel Hernandez,Mare,Precocity,Dance Company,Judge Lanier Racing
5850,Caan Me,4th April 2014,Robertino Diodoro,Gelding,Square Eddie,Caan,Wiest Rick Cory And Clayton
5837,Shesa Prowler,10th April 2012,Lynette Baldwin,Mare,Closing Argument,Desert Yield,Marvin Baldwin
5869,Six S Street,11th April 2013,Jesse Saldivar,Gelding,Street Boss,Heart Of Honor,Norma Burnam
5756,North Of Thorp,29th April 2013,Benito Curiel,Gelding,Well Informed,Sweet Nothins,Denis Valdez
5865,Durtdobbr,17th March 2012,Robert Johnson,Gelding,Flying Baron,Staying At Home,Robert Johnson
5753,Snowball's Chance,28th March 2012,A Jones,Gelding,Preachinatthebar,Mackenzies Snow,Robin Winchester
5851,Nice Guys Finish,10th March 2014,Quinn Howey,Gelding,Kodiak Kowboy,Lady Pewitt,Quinn Howey
5918,Grace's Glory,21st April 2013,Cindy Hoover,Filly,Parker's Storm Cat,Wine At Dawn,Gott Henry O And Gott Sarah
5860,Runn'n Rebel,8th March 2013,Aobaldo Ramirez,Gelding,Ez Dreamer,Kickenthecat,Ramirez Sr  Aobaldo And Ramirez Jr  Aobaldo
5847,Outrageous Green,29th March 2014,Eugene Burns,Gelding,Outrageous Limit,Anything But Green,Dewey Williams
5763,Fort Phantom,17th January 2010,Luis Rojero,Gelding,Desert God,Fort Donna,Victor Serrano
5875,Bold At Night,26th February 2013,Jeffrey Metz,Mare,Bold Chieftain,Darkness Night,Whitehouse Doug And Wenzl Geoffrey
5928,Pukaberry,6th March 2011,Nick Lowe,Mare,Marino Marini,Truly Impressive,Dawn Spillman
5870,Extensive,29th February 2008,Jonathan Nance,Gelding,Purge,Zambia,Eakin Barbara And Nance Jonathan
5857,Flying Cliff,3rd March 2012,Leland Bennett,Gelding,Seacliff,Jaydes' Sweet P.,Leland Bennett
5885,Surrealistic,27th February 2012,Jim Crotts,Gelding,Distorted Reality,Fabulous Fey,Jacobo Jaime Jr
5938,Recolte De Roi,25th March 2012,Jeffrey Metz,Gelding,Leroidesanimaux,Evil Eyed Czarina,Saratoga West
5879,Doberge,5th April 2012,Wendy Uhacz,Filly,My Pal Charlie,Ex Libris,Catch Me If You Can Stables
5773,Big A's Darlin,2nd April 2012,Rodolfo Valles,Mare,Saint Augustus,Cannes'cat,K'dee Garcia
5861,Keepin It Lucky,15th January 2013,Edward Vigil,Gelding,Lookin At Lucky,Ghostkeeper,Phil Dennis
5766,El Negro Caballero,9th April 2011,Dick Cappellucci,Gelding,I'monfireforyou,La Luz Del Sol,Roy Manfredi
5880,Legal Affair,21st April 2013,William Delia,Filly,Best Minister,Court Stenographer,Nadine Anderson
5867,Lucky Moly Miner,20th February 2009,Drew Fulmer,Gelding,Finality,Four Girls,Fulmer Drew C And Morrison Dorothy
5895,Rio Nuvo,16th April 2012,Manny Figueroa,Gelding,Benton Creek,Cabot,Manuel Figueroa
5948,Gabe's Pride,31st January 2009,Gabriel Williams,Gelding,Langfuhr,Gabe's Prospect,Gabriel Williams
5889,Yet Another Nate,8th January 2013,Darcy Hawkes,Gelding,Kafwain,Yet Anothernatalie,Hawkes Darcy And Don
5871,Mydancingshadow,12th February 2012,Valorie Lund,Gelding,Chhaya Dance,Stormy Gigi,Lund Valorie Boice Kristin Holden Marylou And Cummings Leslie
5783,Kandaly Gold,28th February 2011,O Jamison,Gelding,Kandaly,Gold Margarita,Donald Erickson
5776,Homers Whiskey Gal,5th March 2012,Lynette Baldwin,Mare,Gen Stormin'norman,Devil's Park,Roy Manfredi
5890,Straight Bourbon,4th March 2012,Edwin Cornier,Gelding,Not Bourbon,Nicole And Krista,Cornier Edwin And Bennett Jake
5877,Sister Nellie,15th March 2013,Leonard Espinoza,Filly,Lucky Pulpit,Terina,Domingo Arteaga
5958,Hawk Nation,19th February 2013,Jonathan Nance,Gelding,Parading,Love You All,Elite Racing
5881,Fuego De Abril,30th April 2013,Chad Story,Filly,Distorted Reality,Clever Thought,Chad Story
5899,Incremental,15th March 2012,Ty Garrett,Gelding,Flatter,Sister Chelsey,Dale Arnold
5905,The Third One,24th April 2011,Raymond Odom,Gelding,Stormin Fever,Back Door Girl,Betty Odom
5900,Big Tire,18th May 2011,Kenneth Marshall,Gelding,Candy Ride,Giant's Firestone,Ten N Change Stable Llc
5786,Deputy Dia,19th March 2010,Jackie Riddle,Gelding,Seeking The Dia,Sarah's Wish,Stephen Brown
5793,Missta Lady Bug,7th March 2010,Bernie Leyba,Mare,Slew's Pot Of Gold,Phoenician Flyer,Bernie Leyba
5887,Citizen Sam,14th April 2013,Silvester Juarez,Gelding,Proud Citizen,Kittery Point,Juarez Sil And Trenkenschuh Dennis
5968,Layla Forever,14th May 2014,Michael Antwine,Filly,Canadian Frontier,Missservicestripe,Toshita Antwine
5891,Silver Flash,5th March 2013,Eliazar Salas,Gelding,Don'tsellmeshort,Flying Heart,Jeser Villegas-leyva
5915,Dollys Chestnut,30th April 2012,Neil Knapp,Mare,Sixthirteen,Toby's Dolly,Oscar Holguin
5804,Wicked Is Good,14th February 2014,Alex Hartman,Filly,Diabolical,Amybelle,Anthony Trujillo
5910,Takit Witha Grain,23rd January 2010,Michael Shipp,Gelding,Lawyer Ron,Pass Me The Salt,Michael Shipp
5796,Topsana,30th April 2014,Shawn Davis,Filly,Discreetly Mine,Super Buggy,Roy Evans
5852,All Shacked Up,13th February 2014,Nevada Litfin,Gelding,Shackleford,Awesome Angie,Hannah Miller
5897,Towpath,30th March 2012,Wade Rarick,Gelding,Curlin,Giant Canal,Steven Franek
5978,Customary,31st January 2014,Samuel Breaux,Filly,Custom For Carlos,Ms Marigold,Tin Roof Farms Llc
5909,Joint Tenant,11th May 2010,Jared Brown,Gelding,Article Of Faith,Neighbors,Jared Brown
5814,Furyofthewind,6th March 2013,Javier Roman Jr,Gelding,Weather Warning,Fritzie's Chime,Cesar Apodaca
5862,My Kingdom,18th May 2013,Valorie Lund,Gelding,Shakespeare,Libertaire,Valorie Lund
5920,Bea Demands,9th March 2013,A Jones,Filly,Grindstone,Bullishdemands,Michael Radovich
5806,Promising Wish,21st March 2014,Dan Dennison,Filly,Sing Baby Sing,Undeclared,Dan Dennison
5803,Lady,17th April 2014,Lynn Chleborad,Filly,Malibu Moon,Tortuga Lady,Carrie Brogden
5988,Even Street,24th February 2012,Anthony Arey,Gelding,Don't Get Mad,Dickson Street,Geral Dewitt
5824,First Place,10th February 2012,R Sedillo,Gelding,First Samurai,Right Place,Sedillo Richard D And Wolfe Phyllis
5872,Makingfuninthesun,18th February 2009,O Martinez,Gelding,Consolidator,Texas Robbery,Martinez Racing Llc
5930,All For Me,18th April 2013,Pablo De,Gelding,Corinthian,Don'ttalktome,Kravas Harry Mattioda Louis And Winschell Cindy
5919,Relentless Rain,16th March 2013,Crystal Goode,Mare,Thorn Song,Crazy Tricia,Crystal Goode
5998,Big Bob Kennedy,17th March 2013,Magda Jacobs,Colt,Maybry's Boy,Pretty Honoree,Magda Jacobs
5882,Gold Lass,24th February 2013,Courtney Francis,Filly,Lucky Pulpit,Pat Of Gold,Francis Courtney And Herrera Patricia
5929,Storm On The River,17th May 2011,James Craig,Gelding,Parker's Storm Cat,Raini Day Slew,Craig James R And Craig Kodye C
5834,Myheartsinthecity,13th February 2012,John Capellini,Mare,City Zip,Prime Step,John Capellini
5940,Daytona Beach,15th February 2012,Joe Toye,Gelding,Harbor The Gold,Hit A Star,Conley Greg Conley Chuck And Terra Firma Farm
5901,Increase,26th March 2012,J Kruljac,Gelding,Neko Bay,Chestnut Lady,Andy Spitalny
5925,Ideal Place,20th April 2010,Wilfrido Montano,Mare,Utopia,Anyplace Anytime,Torres Hernan And Madrigal Elodio
5892,Majestic C,15th April 2011,Keeley Burney,Gelding,Majestic Warrior,Istaria,Keeley Burney
5816,Werewarningyou,12th January 2013,Travis Wheeler,Gelding,Weather Warning,Smooching,Travis Wheeler
5813,Southwest Moonlite,20th March 2013,Celio Trujillo,Gelding,Southwestern Heat,Prairie Moonlight,Celio Trujillo Jr
5844,Make Money Honey,23rd March 2011,Joe Toye,Mare,Pleasant Tap,Hipocrite,Rick Kessler
5911,Bint Julep,14th April 2011,Stetson Rushton,Gelding,Rockport Harbor,Bint Elusive,Rockin R Racing Stable And Rushton Thoroughbreds Llc
5950,One Good Shark,8th May 2009,Nick Lowe,Gelding,Onebadshark,Miss L'augeval,Jerry Smith
5907,Elusive Moment,11th April 2007,Drew Fulmer,Gelding,El Corredor,Beat Becky,Drew Fulmer
5823,Tommy Wayne,4th March 2012,Nancy Summers,Gelding,Western Gambler,Lady G,Nancy Summers
5935,Orange Thunder,22nd March 2011,Dickie Martinez,Gelding,Touch Gold,Saving Faith,Bailey Thibeault
5826,Flashy Indian,4th March 2012,Walter Bish,Gelding,Flashy Bull,Restless Indian,Marc Sharp
5921,Spillyjean Machine,18th March 2008,Liz Kowalski,Mare,Spillikin,The Gene Machine,Tracia Nunnally
5854,Apache Red,15th April 2013,Dale Greenwood,Gelding,Drosselmeyer,Home Run Kiss,Dale Greenwood
5902,Nevadan,26th April 2013,Alfredo Asprino,Gelding,Mesa Thunder,Cinderella Liberty,Alfredo Asprino
5917,Temptable,1st April 2011,Stetson Rushton,Mare,Vronsky,Contemptible,Top Hat Thoroughbreds
5836,Devil's Wildcat,15th March 2013,Dayson Lavanway,Mare,D'wildcat,Devil's Affair,Maria Gonzalez-delgadillo
5945,Special Momentum,22nd March 2012,James Craig,Gelding,Flame Thrower,My Special Moment,James Craig
5833,Definitely Not,23rd January 2012,Ralph Valdez,Mare,Ministers Wild Cat,No Means Maybe,Melequias Valdez
5931,River District,16th April 2012,Jaqueline Smith,Gelding,Street Sense,Hoh Buzzard,Lyle Magnuson
5912,Herecomesbert,3rd May 2007,Eric Schneider,Gelding,Purge,Star Quality,Coleen Dwire
5927,Lil Ms Wild Cat,22nd March 2009,Vod Farris,Mare,Ministers Wild Cat,Ms Zenna,Kendra McAllister
5846,Dublin Day,26th April 2014,Eurico Martens,Gelding,Dublin,Coquina Day,Eurico Martens
5843,Snow Bunny,8th April 2012,Jacque Guerra,Mare,Preachinatthebar,Snowbound In Rio,Haviland Danielle And Swanson Sandy
5955,Illumination Road,19th March 2011,Robert Baze,Gelding,Cahill Road,Persiflage,Valentin Garcia
5941,Dethrone,8th March 2012,Jonathan Nance,Gelding,Stormin Fever,Throne Seeker,Art McFadden
5922,Fay Belle,3rd March 2012,John Harris,Mare,Raise The Bluff,Deputy Belle,Pettibone Dana And Harris Patti
5939,Roaln With Bolen,25th April 2013,Bruno Maelfeyt,Gelding,Slew's Tiznow,Thoughtthatcounts,Jennifer Abraham
5937,Hunterwood Point,16th April 2009,Shawna Whiteside,Horse,Littleexpectations,Lambeth Walk,Bill Christian
5965,Sir Irish Danny,21st March 2012,Vod Farris,Gelding,Unusual Heat,Irish Bracelet,Kendra McAllister
5853,Native Grind,15th April 2014,David Van Winkle,Gelding,Grindstone,Burgundy Hill,Shiew Turner And Morgan Robert W
5932,Big Black Cat,4th April 2010,Jaqueline Smith,Gelding,Parker's Storm Cat,Monacas Baby,Jaqueline Smith
6008,The Cole War,22nd April 2012,Joseph Foster,Filly,War Medic,Ego's Heart,Day Perry And Foster Joseph M
5949,The Tom Squad,8th March 2011,Leonardo Guerrero,Gelding,Old Topper,Lexie Miss,Elvia Ibarra
5947,Some Storm Cat,12th March 2011,Ira Rhodes,Gelding,Parker's Storm Cat,All For The Game,Ira Rhodes
5942,Gross Misconduct,5th February 2011,Rigoberto Velasquez,Gelding,Keyed Entry,Sea Witch,Baze Lisa A  Jackson James Edward And Carmody Jerry
5975,Ease On West,31st January 2014,Jodie Hodges,Filly,Forefathers,Easy Spirit,Davis Farm And Rental Llc
5863,Intuitive Nature,26th April 2007,Kevin Lewis,Gelding,Vronsky,Woman's Intuition,Connie Turner
6018,Rain On Me,7th February 2012,Jerry Jerman,Filly,Sing Baby Sing,Jackies Bold Move,Jose Gonzalez
5960,Split Pairs,3rd May 2013,Debbie Peery,Gelding,Stephen Got Even,Valour Road,Ann Peery
5864,God Of War,10th October 2008,Dayson Lavanway,Gelding,Know Heights,Verdadeira,Maria Gonzalez
5951,Lari's Lil Larry,2nd April 2009,Dennis Hurley,Gelding,Kansas City,Larrys Sister Lari,Susan Hurley
5959,Tweedt,16th May 2012,A Jones,Gelding,Elsarraaf,Starrys Arrowhead,Jim Peavey
5873,Orange Poppy,4th March 2012,Sandy Gale,Mare,Papa Clem,Fortunee,Sandy Gale
5856,Banjo Creek,24th February 2013,Fred Snapp,Gelding,Distorted Reality,Lonesome Creek,Paula Snapp
5961,Mystique Smile,6th March 2011,Lincoln Suppah,Gelding,Mccann's Mojave,Sorority Bid,Lincoln Suppah
5874,Seeking Tudor,29th April 2011,Darrell Alvey,Mare,Seeking The Dia,Masterful Miss,Taylor Cherlyn And Alvey Darrell E
5985,Arctic Tribe,9th March 2011,Cecil Decker,Gelding,Big Top Cat,Indian Tribe,Johnnie Warren
5970,Tawfeer's Tango,12th February 2014,Thomas Nixon,Filly,Tawfeer,Risky Tango,Lary Nixon
6028,Sassy Mallory,8th May 2014,Randy Shamsie,Mare,Greeley's Galaxy,Sassy Shana,Melisse Labauve
5883,Bourbon Time,17th April 2013,Roddina Barrett,Filly,Not Bourbon,Rode To Resolve,Roddina Barrett
5969,Kiss Me All Nite,18th March 2014,Jr Henry Johnson,Filly,Honest Man,Fresh,Scrivener Stables
5866,Call It Luke,26th January 2011,Shane Peacock,Gelding,Sought After,In Other Words,SHANE PEACOCK
5980,Daddy's Boy,6th February 2008,Patti Turner,Gelding,The Daddy,Chain Blue,Patti Turner
5884,Guajilla N El Sol,5th May 2013,Nate Williams,Filly,Silent Picture,Guajilla Honey,Skigh Williams
5995,Lariat's Interest,8th March 2012,Will Sonnier,Gelding,Interest Rate,Sunni Did It,Will Sonnier
5971,Pay Me N Pennies,24th February 2014,Carl Woodley,Mare,Orthodox,Way Too High,Woodley Kellye And Gallineau Dawn
6038,Ben's Magic Stone,31st March 2011,Karl Broberg,Gelding,Sorcerer's Stone,Kiss The Lips,END ZONE ATHLETICS INC
5893,Some Perfect Man,17th April 2009,W Whitehouse,Gelding,Perfect Mandate,Some Foxy Lady,Whitehouse W R And Weaver Gordon
5979,D'wild Irish Rose,17th March 2014,Dale White,Filly,D'wildcat,Plain Keats,Jamie Fabre
5876,Tiz A Redneck Girl,26th March 2012,Eugene Burns,Filly,Outrageous Limit,Freedom Basket,Dewey Williams
5894,Spring Back Kat,19th April 2010,Nate Williams,Gelding,Catniro,Tru Spring,Coleen Dwire
5981,Dixie Beat,26th January 2011,Randy Degeyter,Gelding,Minister Eric,Dixieland Dancer,Ronnie Robinson
5990,Kay Storm,5th February 2013,Robert Nicholas,Gelding,Stormster,Kay's Halo,Robert Nicholas Jr
5952,Duma Council,18th February 2012,Vod Farris,Gelding,Council Member,Vendetta,Kendra McAllister
6048,Half Cajun,8th March 2013,James Hodges,Gelding,Half Ours,Diamondinthestream,Stacey Moak
