Horse_id,Date,Pos,Ran,BHA,Type,Course,Distance,Going,Class,Starting Price
0075839, 05/09/10, 1,8, 115, HURDLE, Fontwell Park, 2m 2f 110y, Good, Good to Firm in places, 4, 2/1
0075839, 10/06/10, 2,7, 115, HURDLE, Fontwell Park, 2m 4f 0y, Good, Good to Firm in places, 4, 5/1
0075839, 11/05/10, 1,10, 115, HURDLE, Newton Abbot, 2m 3f 0y, Good, Good to Firm in places, 4, 8/11
0075839, 21/04/10,-,-, 115, HURDLE, Southwell, 2m 4f 110y, Good, 5, 3/10
0075839, 23/03/10, 2,11, 112, HURDLE, Kempton Park, 2m 0f 0y, Good, Good to Soft in places, 4, 13/8
0075839, 28/12/09, 3,12, 112, HURDLE, Leicester, 2m 0f 0y, Soft (Heavy places)(Chase: Good, Soft places), 3, 3/1
0075839, 26/11/09, 2,9, -, HURDLE, Taunton, 2m 1f 0y, Good to Soft, Soft in places, 4, 9/2
0075839, 21/10/09, 3,12, -, HURDLE, Worcester, 2m 0f 0y, Good to Soft, Soft in places, 4, 4/1
0075839, 11/08/08,-,-, -, HURDLE, Clairefontaine, 2m 1f 0y, Soft, -, 7/1
0075839, 04/07/08,-,-, -, HURDLE, Clairefontaine, 2m 0f 0y, Soft, -, 15/8
0075823, 31/10/10,-,-, -, FLAT, Saint-Cloud, 1m 2f 96y, Soft, -, 16/1
0075823, 03/10/09, 4,18, -, FLAT, Longchamp, 1m 3f 204y, Good, -, 13/2
0075823, 27/07/09,-,-, -, FLAT, Chantilly, 1m 3f 204y, Good, -, 12/1
0075823, 04/07/08,-,-, -, FLAT, Clairefontaine, 1m 4f 0y, Soft, -, 9/1
0075820, 10/04/11,-,-, -, FLAT, Longchamp, 1m 1f 207y, Good, -, 16/1
0075820, 17/10/10,-,-, -, FLAT, Longchamp, 1m 3f 204y, Good to Soft, 1, 7/1
0075820, 03/10/10, 14,19, -, FLAT, Longchamp, 1m 3f 204y, Soft, -, 66/1
0075820, 12/09/10,-,-, -, FLAT, Longchamp, 1m 3f 204y, Soft, 1, 16/1
0075820, 06/06/10, 2,5, -, FLAT, Chantilly, 1m 3f 204y, Good to Soft, 1, 12/1
0075820, 04/04/10, 1,7, -, FLAT, Saint-Cloud, 1m 2f 96y, Heavy, -, 5/2
0075820, 04/07/08, 2,16, -, FLAT, Clairefontaine, 1m 4f 0y, Soft, -, 13/2
0075835, 02/03/10,-,-, -, CHASE, Enghien, 2m 2f 195y, Heavy, -,-
0075835, 02/10/08,-,-, -, CHASE, Auteuil, 2m 1f 87y, Soft, -, 8/1
0075835, 15/08/08,-,-, -, CHASE, Clairefontaine, 2m 2f 110y, Soft, -, 22/1
0075835, 04/07/08,-,-, -, HURDLE, Clairefontaine, 2m 0f 0y, Soft, -, 33/1
0075813, 30/04/10,-,-, -, CHASE, Bangor-on-Dee, 3m 0f 110y, Soft, 6, 12/1
0075813, 19/08/08, 5,9, -, HURDLE, Southwell, 3m 0f 110y, Good to Firm, 4, 11/1
0075813, 19/08/08,-,-, 999, HURDLE, Worcester, 3m 0f 0y, -, 4,-
0075813, 03/08/08, 3,12, -, N_H_FLAT, Market Rasen, 2m 1f 110y, Good, 6, 15/2
0075813, 09/07/08, 2,9, -, N_H_FLAT, Worcester, 2m 0f 0y, Good to Soft, 5, 16/1
0075838, 05/01/11,-,-, -, HURDLE, Cagnes-Sur-Mer, 2m 1f 0y, Soft, -, 25/1
0075838, 20/12/10,-,-, -, CHASE, Cagnes-Sur-Mer, 2m 2f 195y, Good, -, 33/1
0075838, 28/06/10, 2,14, -, HURDLE, Dieppe, 2m 2f 195y, Soft, -, 28/1
0075838, 11/06/10,-,-, -, HURDLE, Auteuil, 2m 1f 196y, Soft, -, 14/1
0075838, 16/04/10, 2,10, -, HURDLE, Enghien, 2m 1f 87y, Soft, -, 12/1
0075838, 02/10/08,-,-, -, HURDLE, Auteuil, 2m 1f 196y, Soft, -, 10/1
0075838, 04/07/08,-,-, -, HURDLE, Clairefontaine, 2m 0f 0y, Soft, -, 25/1
0075754, 21/04/09, 2,8, 70, FLAT, Kempton Park, 1m 0f 0y, Standard, 6, 4/1
0075754, 14/02/09, 1,5, 65, FLAT, Lingfield Park, 1m 0f 0y, Standard, 6, 5/2
0075754, 04/02/09, 7,8, 65, FLAT, Lingfield Park, 1m 0f 0y, Standard, 5, 4/1
0075754, 17/12/08, 4,11, 66, FLAT, Kempton Park, 0m 7f 0y, Standard, 6, 6/1
0075754, 28/11/08, 3,10, 64, FLAT, Lingfield Park, 0m 7f 0y, Standard, 5, 14/1
0075754, 10/11/08, 5,9, 68, FLAT, Wolverhampton, 0m 6f 0y, Standard, 5, 16/1
0075754, 20/10/08, 10,15, 68, FLAT, Windsor, 0m 5f 10y, Good, Good to Firm in places, 5, 12/1
0075754, 19/09/08, 4,10, -, FLAT, Newbury, 0m 6f 8y, Good, Good to Soft in places, 4, 14/1
0075754, 03/09/08, 5,9, -, FLAT, Kempton Park, 0m 6f 0y, Standard, 5, 8/1
0075754, 11/08/08, 4,10, -, FLAT, Windsor, 0m 6f 0y, Good to Soft, Soft in places, 4, 13/2
0075828, 28/08/12, 2,12, 105, CHASE, Sedgefield, 2m 0f 110y, Good to Firm, 4, 4/1
0075828, 27/08/12,-,-, 105, JUMP, Cartmel, -, -, 4, 10/1
0075828, 03/08/12, 4,8, 105, CHASE, Bangor-on-Dee, 2m 1f 110y, Good, Good to Firm in places, 4, 4/1
0075828, 15/07/12, 2,15, 100, CHASE, Southwell, 2m 0f 0y, Good, Good to Firm in places, 5, 13/2
0075828, 05/07/12,-,-, 100, JUMP, Perth, -, -, 4, 33/1
0075828, 12/01/12,-,-, 99, CHASE, Catterick, 2m 0f 0y, Good to Soft, 4, 11/4
0075828, 20/12/11, 2,9, 95, CHASE, Musselburgh, 2m 0f 0y, Good to Soft, 4, 6/1
0075828, 22/11/11, 3,10, 95, CHASE, Sedgefield, 2m 0f 110y, Good, 5, 9/2
0075828, 05/11/11, 8,12, 98, CHASE, Kelso, 2m 1f 0y, Good, Good to Soft in places, 4, 14/1
0075828, 21/09/11, 4,6, 99, CHASE, Perth, 2m 0f 0y, Good to Soft, Good in places, 4, 12/1
0075828, 06/09/11,-,-, 99, CHASE, Sedgefield, 2m 0f 110y, Good (Hurdle - Good, Good to Firm in places), 4, 10/1
0075828, 11/01/11, 10,17, 102, HURDLE, Newcastle, 2m 0f 0y, Soft, Good to Soft in places, 4, 33/1
0075828, 21/12/10,-,-, 102, JUMP, Sedgefield, -, -, 4, 33/1
0075828, 07/12/10,-,-, 102, JUMP, Sedgefield, -, -, 4, 20/1
0075828, 13/10/10, 5,10, 112, HURDLE, Wetherby, 2m 0f 110y, Good, Good to Firm in places (Watered), 5, 8/1
0075828, 10/03/10, 4,7, 112, CHASE, Catterick, 2m 0f 0y, Good, Good to Firm in places, 4, 1/1
0075828, 01/02/10,-,-, 112, JUMP, Ludlow, -, -, 4, 11/1
0075828, 12/01/10,-,-, 112, JUMP, Leicester, -, -, 4, 13/2
0075828, 09/01/10,-,-, 112, JUMP, Ffos Las, 2m 0f 0y, -, -,-
0075828, 07/01/10,-,-, 112, JUMP, Huntingdon, -, -, 4, 7/1
0075828, 26/11/09, 3,4, 112, CHASE, Taunton, 2m 0f 110y, Good to Soft, Soft in places, 4, 5/2
0075828, 09/11/09, 2,8, -, HURDLE, Southwell, 2m 0f 0y, Good to Firm, Good in places, 4, 3/1
0075828, 10/10/09,-,-, -, HURDLE, Chepstow, 2m 0f 110y, Good, 4, 16/1
0075828, 04/07/08,-,-, -, HURDLE, Clairefontaine, 2m 0f 0y, Soft, -, 4/5
0075769, 18/02/10, 1,12, -, FLAT, Meydan, 0m 6f 0y, Standard, -, 4/5
0075769, 28/01/10, 1,14, -, FLAT, Meydan, 0m 7f 0y, Fast, -, 11/8
0075769, 03/09/09, 1,10, 89, FLAT, Wolverhampton, 0m 7f 32y, Standard, 3, 5/4
0075769, 23/05/09, 2,12, 87, FLAT, Haydock Park, 0m 7f 30y, Heavy, Soft in places, 3, 8/1
0075769, 24/04/09, 1,10, -, FLAT, Wolverhampton, 0m 7f 0y, Standard, 5, 13/8
0075769, 07/08/08, 7,9, -, FLAT, Yarmouth, 0m 6f 3y, Good, 5, 2/1
0075765, 24/04/10, 5,7, 109, FLAT, Leicester, 0m 7f 9y, Good to Firm, Good in places, 1, 11/4
0075765, 23/05/09, 1,7, 105, FLAT, Newmarket, 0m 7f 0y, Good to Firm, 1, 2/1
0075765, 16/04/09, 4,7, 98, FLAT, Newmarket, 1m 0f 0y, Good to Firm, 1, 7/1
0075765, 10/10/08,-,-, 100, FLAT, Ayr, 0m 6f 0y, -, -,-
0075765, 26/09/08, 1,10, -, FLAT, Haydock Park, 0m 6f 0y, Good to Firm, Good in places, 5, 11/4
0075765, 11/07/08, 7,11, -, FLAT, Ascot, 0m 6f 0y, Good to Soft, Good in places, 3, 7/1
0075907, 26/02/09, 7,17, -, HURDLE, Thurles, 2m 0f 0y, Soft, Yielding to Soft in places, -, 50/1
0075907, 04/02/09, 11,17, -, HURDLE, Down Royal, 2m 4f 0y, Heavy (Soft to Heavy in places), -, 66/1
0075907, 12/01/09, 15,22, -, HURDLE, Punchestown, 2m 0f 0y, Soft to Heavy, -, 66/1
0075907, 05/08/08, 14,17, -, N_H_FLAT, Roscommon, 2m 0f 0y, Soft, -, 25/1
0075907, 08/07/08, 7,12, -, N_H_FLAT, Roscommon, 2m 0f 0y, Yielding to Soft (Yielding in places), -, 14/1
0075767, 15/06/09, 11,11, 55, FLAT, Carlisle, 0m 5f 193y, Good to Firm (Firm Straight Stand's Side), 5, 33/1
0075767, 22/04/09, 9,10, 57, FLAT, Catterick, 0m 5f 0y, Good to Firm, Firm in places, 6, 11/1
0075767, 01/04/09, 3,9, -, FLAT, Catterick, 0m 6f 0y, Good to Firm, Good in places, 5, 20/1
0075767, 24/10/08, 10,11, -, FLAT, Wolverhampton, 0m 5f 216y, Standard, 5, 50/1
0075767, 07/10/08, 9,10, -, FLAT, Catterick, 0m 5f 0y, Good, Good to Soft in places, 5, 16/1
0075799, 20/03/15,-,-, 100, FLAT, Jebel Ali, 1m 1f 0y, Fast, -, 16/1
0075799, 14/02/15,-,-, -, FLAT, Meydan, 1m 0f 0y, Good, -, 16/1
0075799, 15/01/15,-,-, -, FLAT, Meydan, 1m 0f 0y, Fast, -, 20/1
0075799, 01/03/14,-,-, -, FLAT, Meydan, 0m 7f 0y, Good, -, 14/1
0075799, 20/02/14,-,-, -, FLAT, Meydan, 1m 0f 0y, Standard, -, 25/1
0075799, 06/02/14,-,-, -, FLAT, Meydan, 1m 0f 0y, Good, -, 16/1
0075799, 23/01/14,-,-, -, FLAT, Meydan, 1m 0f 0y, Good, -, 16/1
0075799, 16/01/14, 5,16, -, FLAT, Meydan, 1m 0f 0y, Standard, -, 16/1
0075799, 09/01/14,-,-, 102, FLAT, Meydan, 1m 1f 0y, Standard, 1, 14/1
0075799, 19/12/13, 4,8, 100, FLAT, Meydan, 1m 0f 0y, Standard, -, 11/4
0075799, 22/03/13,-,-, 100, FLAT, Jebel Ali, 1m 1f 0y, Fast, -, 6/1
0075799, 02/03/13,-,-, 102, FLAT, Meydan, 1m 0f 0y, Fast, -, 16/1
0075799, 14/02/13,-,-, 100, FLAT, Meydan, 1m 0f 0y, Standard, -, 25/1
0075799, 31/01/13,-,-, 102, FLAT, Meydan, 1m 1f 0y, Standard, 1, 16/1
0075799, 31/03/12,-,-, 100, FLAT, Meydan, 1m 0f 0y, Standard, 1, 20/1
0075909, 12/11/08, 8,8, 45, FLAT, Southwell, 0m 5f 0y, Standard, 6, 40/1
0075799, 10/03/12,-,-, 102, FLAT, Meydan, 1m 1f 0y, Good, 1, 33/1
0075909, 17/09/08, 9,16, 49, FLAT, Beverley, 0m 5f 0y, Soft, 6, 15/2
0075799, 01/03/12, 2,12, 102, FLAT, Meydan, 1m 0f 0y, Good (All Weather: Standard), 1, 9/1
0075909, 29/08/08, 7,10, -, FLAT, Wolverhampton, 0m 5f 20y, Standard, 6, 10/1
0075799, 16/02/12, 4,13, 102, FLAT, Meydan, 1m 0f 0y, Good, 1, 14/1
0075909, 04/08/08, 4,6, -, FLAT, Carlisle, 0m 5f 0y, Good, Good to Soft in places, 5, 33/1
0075799, 09/02/12, 4,9, 100, FLAT, Meydan, 1m 0f 0y, Standard (Turf - Good), 1, 14/1
0075909, 12/07/08, 9,9, -, FLAT, Chester, 0m 5f 16y, Good, 5, 16/1
0075799, 12/01/12,-,-, 100, FLAT, Meydan, 1m 0f 0y, Good (All Weather: Standard), 1, 14/1
0075799, 05/01/12, 3,10, 102, FLAT, Meydan, 1m 1f 0y, Good, -, 3/1
0075799, 26/03/11, 16,16, 102, FLAT, Meydan, 1m 1f 0y, Good, 1, 14/1
0075799, 17/02/11, 1,12, 102, FLAT, Meydan, 1m 0f 0y, Standard (Turf - Good), 1, 8/1
0075799, 20/01/11, 1,14, -, FLAT, Meydan, 1m 0f 0y, Standard (Turf - Good), -, 14/1
0075799, 30/12/10, 1,12, 100, FLAT, Meydan, 1m 1f 0y, Standard (Turf: Good to Firm), -, 5/1
0075799, 25/02/10,-,-, -, FLAT, Meydan, 1m 0f 0y, Good to Firm (All Weather Standard), -, 20/1
0075799, 18/02/10,-,-, -, FLAT, Meydan, 1m 0f 0y, Standard, -, 20/1
0075799, 12/10/09, 10,15, 104, FLAT, Salisbury, 1m 0f 0y, Soft, 2, 14/1
0075799, 05/09/09, 3,10, 104, FLAT, Haydock Park, 1m 0f 30y, Good to Soft ((Round Course Soft, Heavy in places), 1, 18/1
0075799, 09/07/09, 4,7, 104, FLAT, Newmarket, 1m 0f 0y, Good, 2, 7/2
0075799, 23/05/09, 3,15, 102, FLAT, Haydock Park, 1m 0f 30y, Heavy, Soft in places, 2, 22/1
0075799, 15/04/09, 5,5, 102, FLAT, Newmarket, 1m 1f 0y, Good to Firm, 1, 8/1
0075799, 02/10/08, 3,7, 102, FLAT, Newmarket, 0m 7f 0y, Good to Firm, 1, 6/1
0075799, 29/08/08, 3,8, -, FLAT, Salisbury, 1m 0f 0y, Good to Firm, 1, 5/1
0075799, 25/07/08, 1,8, -, FLAT, Ascot, 0m 7f 0y, Good to Firm, 3, 2/1
0075799, 09/07/08, 4,11, -, FLAT, Newmarket, 0m 7f 0y, Soft, 2, 33/1
0075922, 01/01/11,-,-, 999, JUMP, Musselburgh, -, -, 2,-
0075922, 01/01/11,-,-, -, HURDLE, Cheltenham, 2m 4f 110y, Good to Soft, 3, 11/1
0075922, 28/12/10,-,-, 999, JUMP, Leicester, -, -, 3, 11/1
0075922, 27/12/10,-,-, 999, JUMP, Wetherby, -, -, 4, 15/2
0075922, 14/12/10, 1,16, -, HURDLE, Catterick, 2m 3f 0y, Good, Good to Soft in places, 4, 7/1
0075922, 11/12/10,-,-, 999, JUMP, Doncaster, -, -, 4, 66/1
0075912, 14/08/09, 6,9, 88, FLAT, Newmarket, 0m 7f 0y, Good, 3, 10/1
0075922, 08/12/10,-,-, 999, JUMP, Leicester, -, -, 4, 66/1
0075912, 03/10/08, 10,13, 90, FLAT, Newmarket, 0m 7f 0y, Good to Firm, 1, 8/1
0075912, 10/09/08, 1,16, 83, FLAT, Doncaster, 0m 7f 0y, Soft, Good to Soft in places, 3, 12/1
0075912, 09/08/08, 9,13, -, FLAT, Newmarket, 0m 7f 0y, Good to Soft, 1, 10/1
0075922, 05/12/10,-,-, 999, JUMP, Kelso, -, -, 4, 66/1
0075912, 10/07/08, 1,11, -, FLAT, Folkestone, 0m 7f 0y, Soft, 5, 1/1
0075922, 02/12/10,-,-, 999, JUMP, Leicester, -, -, 3, 100/1
0075922, 06/11/10, 13,22, 93, FLAT, Doncaster, 1m 4f 0y, Good to Soft, Soft in places, 2, 33/1
0075922, 11/10/10, 2,12, 92, FLAT, Salisbury, 1m 6f 21y, Good to Soft, Soft in places, 3, 8/1
0075922, 02/10/10, 1,14, 86, FLAT, Newmarket, 1m 4f 0y, Soft, 3, 25/1
0075922, 22/09/10, 6,6, 90, FLAT, Goodwood, 1m 4f 0y, Good to Firm (Good in Places on the Straight course), 3, 10/1
0075922, 12/09/10, 4,6, 90, FLAT, Ffos Las, 1m 4f 0y, Good, Good to Soft in places, 3, 12/1
0075922, 27/08/10, 8,8, 92, FLAT, Newmarket, 1m 6f 175y, Soft, 3, 9/1
0075922, 21/08/10, 12,12, 93, FLAT, Chester, 1m 5f 89y, Good to Soft, Soft in places, 1, 7/1
0075922, 13/08/10, 2,9, 89, FLAT, Newbury, 1m 5f 61y, Good, 3, 12/1
0075922, 02/05/10, 7,9, 91, FLAT, Salisbury, 1m 6f 21y, Good to Soft, 3, 5/1
0075922, 30/10/09, 5,15, 93, FLAT, Newmarket, 2m 0f 0y, Good, 3, 12/1
0075922, 10/10/09, 10,19, 99, FLAT, Ascot, 1m 4f 0y, Good to Soft (Round Course Soft plcs, Straight Course Good plcs), 2, 33/1
0075922, 12/09/09, 8,8, 99, FLAT, Ffos Las, 1m 6f 0y, Good, Good to Firm in places, 2, 11/1
0075795, 04/05/15,-,-, 115, CHASE, Warwick, 2m 4f 110y, Good to Soft, 4, 25/1
0075922, 24/08/09, 1,7, 92, FLAT, Kempton Park, 1m 4f 0y, Standard, 3, 12/1
0075795, 10/12/14,-,-, 119, CHASE, Leicester, 2m 7f 110y, Good to Soft, Good in places, 4, 25/1
0075922, 17/07/09, 1,5, 85, FLAT, Haydock Park, 1m 6f 0y, Soft, 4, 9/4
0075795, 21/11/14,-,-, 125, CHASE, Ascot, 2m 3f 0y, Soft, Good to Soft in places, 3, 50/1
0075922, 04/07/09, 5,7, 88, FLAT, Haydock Park, 1m 3f 200y, Good to Firm, Good in places, 2, 14/1
0075795, 07/06/14,-,-, 132, CHASE, Worcester, 2m 4f 0y, Good to Soft, Soft in places, 3, 28/1
0075795, 05/08/12, 1,4, 132, CHASE, Market Rasen, 2m 4f 0y, Good, Good to Firm in places, 3, 5/2
0075922, 19/06/09, 8,14, 83, FLAT, Ascot, 2m 0f 0y, Good to Firm, 1, 20/1
0075795, 31/07/12, 2,8, 122, HURDLE, Worcester, 2m 7f 0y, Good, Good to Firm in places, 3, 11/1
0075922, 18/05/09, 1,6, 78, FLAT, Windsor, 1m 3f 135y, Good, Good to Soft in places, 4, 4/1
0075922, 01/10/08, 1,15, 70, FLAT, Nottingham, 1m 2f 50y, Soft, Good to Soft in places, 5, 13/8
0075795, 21/07/12, 6,16, 134, CHASE, Market Rasen, 2m 6f 110y, Good, 1, 40/1
0075922, 02/09/08, 1,8, 68, FLAT, Goodwood, 1m 0f 0y, Soft, 4, 3/1
0075795, 01/07/12, 9,15, 135, CHASE, Uttoxeter, 3m 2f 0y, Good (Good to Firm in places; Hurdle: Good to Firm, Good in places), 1, 25/1
0075922, 14/08/08, 4,12, -, FLAT, Salisbury, 0m 6f 212y, Good to Soft, Soft in places, 5, 7/2
0075795, 02/06/12, 1,7, 127, CHASE, Stratford, 2m 5f 110y, Good, 2, 16/1
0075922, 29/07/08, 10,11, -, FLAT, Goodwood, 0m 6f 0y, Good, Good to Firm in places, 2, 50/1
0075795, 27/05/12,-,-, 127, CHASE, Fakenham, 2m 5f 110y, Good to Firm, Good in places, 3, 14/1
0075795, 17/05/12, 6,15, 128, CHASE, Ludlow, 3m 1f 110y, Good, 3, 20/1
0075795, 12/12/11,-,-, 129, CHASE, Fakenham, 2m 5f 110y, Good, Good to Soft in places, 3, 15/2
0075795, 03/12/11,-,-, 129, CHASE, Aintree, 2m 5f 110y, Heavy, 2, 22/1
0075922, 18/07/08, 13,13, -, FLAT, Newbury, 0m 7f 0y, Good, Good to Firm in places, 4, 16/1
0075795, 05/11/11, 4,9, 130, CHASE, Sandown Park, 2m 4f 110y, Good to Soft, Good in places, 3, 16/1
0075795, 14/10/11, 8,9, 120, HURDLE, Cheltenham, 3m 0f 0y, Good to Firm, Good in places, 2, 7/1
0075795, 08/10/11, 3,13, 130, CHASE, Chepstow, 3m 0f 0y, Good, Good to Soft in places, 2, 20/1
0075795, 24/09/11, 10,16, 132, CHASE, Market Rasen, 2m 6f 110y, Good, Good to Firm in places, 1, 20/1
0075795, 26/08/11, 3,11, 132, CHASE, Ffos Las, 3m 1f 110y, Good to Firm, 2, 12/1
0075795, 21/08/11,-,-, 132, CHASE, Newton Abbot, 2m 5f 110y, Good to Soft, 1, 11/1
0075795, 16/07/11, 3,14, 145, CHASE, Market Rasen, 2m 6f 110y, Good to Soft, Good in places, 1, 25/1
0075795, 22/05/11, 1,7, 126, CHASE, Fakenham, 2m 5f 110y, Good to Firm, Firm in places, 3, 7/2
0075795, 12/05/11, 1,11, 119, CHASE, Ludlow, 3m 1f 110y, Good, 3, 16/1
0075795, 23/04/11, 3,4, 125, CHASE, Kelso, 2m 6f 110y, Good to Firm, 3, 5/2
0075795, 10/04/11, 4,8, 127, CHASE, Ascot, 2m 3f 0y, Good, 3, 25/1
0075795, 16/10/10, 6,7, 130, CHASE, Cheltenham, 3m 0f 110y, Good, Good to Firm in places, 2, 40/1
0075795, 26/09/10, 6,12, 122, HURDLE, Market Rasen, 3m 0f 0y, Good, Good to Soft in places, 2, 20/1
0075795, 05/09/10, 5,10, 130, CHASE, Worcester, 2m 4f 110y, Good, Good to Firm in places, 3, 16/1
0075795, 25/08/10, 1,3, 123, CHASE, Bangor-on-Dee, 3m 0f 110y, Good, Good to Firm in places, 4, 17/2
0075795, 01/08/10, 8,8, 124, CHASE, Market Rasen, 2m 4f 0y, Good, Good to Firm in places, 3, 10/1
0075795, 29/06/10, 3,8, 125, CHASE, Stratford, 2m 4f 0y, Good to Firm, Good in places, 3, 11/2
0075795, 03/06/10, 5,7, 115, CHASE, Newton Abbot, 2m 0f 110y, Good to Firm, Good in places, 3, 2/1
0075795, 28/05/10, 1,8, 110, CHASE, Stratford, 2m 5f 110y, Good to firm, good in places on the chase course., 4, 6/1
0075795, 16/05/10, 1,9, 107, CHASE, Stratford, 2m 1f 110y, Good, Good to Firm in places, 3, 9/1
0075795, 09/05/10, 2,5, 107, CHASE, Plumpton, 2m 4f 0y, Good to Firm, 4, 7/1
0075795, 23/11/09, 4,4, 108, CHASE, Ffos Las, 2m 0f 0y, Soft, 3, 5/1
0075795, 10/11/09,-,-, 108, CHASE, Lingfield Park, 2m 0f 0y, Good to Soft (Hurdles Course; Chase Course;Good, Good to Firm in places), 3, 6/1
0075795, 31/10/09, 4,8, 120, HURDLE, Wetherby, 2m 0f 110y, Good, Good to Firm in places, 3, 20/1
0075795, 24/10/09,-,-, 108, CHASE, Stratford, 2m 5f 110y, Good to Firm, Good in places, 3, 15/2
0075795, 07/10/09, 2,8, 118, HURDLE, Towcester, 2m 0f 0y, Good to Firm, Good in places, 3, 7/2
0075795, 03/10/09, 3,9, 109, CHASE, Fontwell Park, 2m 2f 0y, Good to Firm, Good in places, 3, 16/1
0075795, 20/09/09, 5,9, -, CHASE, Uttoxeter, 2m 0f 0y, Good, Good to Firm in places, 4, 14/1
0075795, 06/09/09, 1,7, 116, HURDLE, Fontwell Park, 2m 4f 0y, Good, Good to Firm in places, 5, 4/1
0075795, 18/08/09, 5,8, -, CHASE, Worcester, 2m 7f 0y, Good to Firm, Good in places, 4, 12/1
0075795, 13/07/09, 6,9, -, CHASE, Newton Abbot, 2m 5f 110y, Good, Good to Firm in places, 4, 9/2
0075795, 11/06/09, 1,12, 110, HURDLE, Fontwell Park, 2m 4f 0y, Good, Good to Firm in places, 4, 3/1
0075795, 12/05/09, 4,12, 117, HURDLE, Newton Abbot, 2m 6f 0y, Good to Firm, 4, 9/2
0075795, 28/04/09, 8,13, -, HURDLE, Wincanton, 2m 0f 0y, Good, Good to Soft in places, 4, 7/1
0075795, 26/03/09, 1,7, -, HURDLE, Hereford, 2m 1f 0y, Good to Firm, Good in places, 4, 6/1
0075795, 25/10/08, 9,16, -, HURDLE, Chepstow, 3m 0f 0y, Good, 5, 33/1
0075795, 11/10/08, 6,15, -, N_H_FLAT, Chepstow, 2m 0f 110y, Good, 6, 20/1
0075755, 13/10/08, 13,13, -, FLAT, Kempton Park, 1m 0f 0y, Standard, 5, 20/1
0075755, 23/08/08, 16,16, -, FLAT, Newmarket, 0m 6f 0y, Good to Firm, 2, 25/1
0075755, 11/08/08, 10,10, -, FLAT, Windsor, 0m 6f 0y, Good to Soft, Soft in places, 4, 12/1
0075924, 14/03/12,-,-, 89, CHASE, Huntingdon, 2m 0f 110y, Good to Soft, Good in places, 5, 9/1
0075924, 29/02/12, 3,5, 92, CHASE, Folkestone, 2m 0f 0y, Good, 5, 8/1
0075924, 08/04/11, 7,7, 97, HURDLE, Fontwell Park, 2m 2f 110y, Good, 4, 33/1
0075924, 02/03/11,-,-, -, HURDLE, Folkestone, 2m 4f 110y, Soft, Heavy in places, 4, 10/1
0075924, 14/02/11, 3,6, -, HURDLE, Plumpton, 2m 0f 0y, Heavy, 4, 40/1
0075924, 29/01/11, 5,7, -, HURDLE, Uttoxeter, 2m 4f 110y, Heavy (Hurdles: Soft), 5, 33/1
0075924, 19/11/10, 8,12, 47, FLAT, Wolverhampton, 1m 1f 103y, Standard, 7, 20/1
0075924, 12/11/10, 7,13, 47, FLAT, Wolverhampton, 1m 1f 103y, Standard, 6, 33/1
0075924, 04/11/10, 14,14, 52, FLAT, Kempton Park, 1m 4f 0y, Standard, 6, 16/1
0075924, 09/06/10, 11,13, 55, FLAT, Kempton Park, 1m 3f 0y, Standard, 6, 25/1
0075924, 21/05/10, 10,12, 55, FLAT, Yarmouth, 1m 2f 21y, Good to Firm, 6, 28/1
0075924, 12/04/10, 12,12, 57, FLAT, Folkestone, 1m 4f 0y, Good to Soft, Good in places, 6, 16/1
0075924, 19/02/10, 13,13, 58, FLAT, Wolverhampton, 1m 5f 194y, Standard, 6, 16/1
0075924, 17/01/10, 1,12, 56, FLAT, Wolverhampton, 1m 4f 50y, Standard, 6, 18/1
0075924, 22/12/09, 14,14, 57, FLAT, Southwell, 1m 4f 0y, Standard/Slow, 6, 7/1
0075924, 07/06/09, 2,10, 58, FLAT, Southwell, 1m 4f 0y, Standard, 6, 7/1
0075924, 18/05/09, 4,14, 60, FLAT, Southwell, 1m 3f 0y, Standard, 6, 25/1
0075924, 01/04/09, 11,12, 59, FLAT, Kempton Park, 1m 4f 0y, Standard, 6, 9/2
0075924, 25/03/09, 2,11, 59, FLAT, Kempton Park, 1m 4f 0y, Standard, 6, 16/1
0075924, 16/10/08, 15,16, 65, FLAT, Nottingham, 1m 0f 75y, Good to Soft, 5, 33/1
0075924, 04/10/08, 16,16, -, FLAT, Newmarket, 0m 7f 0y, Good to Firm, Firm in places, 2, 100/1
0075924, 17/09/08, 3,10, -, FLAT, Beverley, 0m 7f 100y, Soft, 6, 33/1
0075924, 04/09/08, 7,11, -, FLAT, Warwick, 0m 7f 26y, Soft, Heavy in places, 5, 16/1
0075814, 09/04/14,-,-, -, FLAT, Chantilly, 1m 5f 92y, Standard, -, 16/1
0075814, 03/12/13,-,-, -, FLAT, Deauville, 1m 3f 204y, Standard, -, 16/1
0075814, 04/12/12,-,-, -, FLAT, Deauville, 1m 3f 204y, Standard, -,-
0075814, 31/08/12,-,-, -, FLAT, Fontainebleau, 1m 1f 207y, Soft, -, 9/1
0075814, 20/07/12,-,-, -, FLAT, Vichy, 1m 1f 207y, Good to Soft, -, 9/1
0075814, 02/07/12,-,-, -, FLAT, Compiegne, 1m 3f 204y, Soft, -, 14/1
0075814, 12/06/12,-,-, -, FLAT, Compiegne, 1m 3f 204y, Soft, -, 8/1
0075814, 07/02/12, 3,16, -, FLAT, Pau, 1m 1f 152y, Standard, -, 7/1
